id,division_id,english,sinhala,tamil
10991,245,Kidagalegama,කිඩාගලේගම,கிடாகலேகம
10992,245,Moragoda,මොරගොඩ,மொரகொட
10993,245,Unagasewewa,උනගස්වැව,உனகஸ்வெவ
10994,245,Kirigalwewa,කිරිගල්වැව,கிரிகல்வெவ
10995,245,Angunachchiya,අන්ගුනචීචිය,அங்குணச்சிய
10996,245,Ekirikanda,එකිරිකන්ද,எகிரிகந்த
10997,245,Railway Town,රේල්වෙී ටවුන්,ரையில் பதை நகரம்
10998,245,Kadawathgama,කඩවත් ගම,கடவத்கம
10999,245,Kuda Kubukgollewa,කුඩා කුඹුක්ගොල්ලෑව,குடா கும்புக்கொல்லேவ
11000,245,Yakawewa,යකාවැව,யகாவெவ
11001,245,Thammenna Elawaka,තමීමැන්න එලවක,தம்மென்னாவ எலவகே
11002,245,Puleliya,පුලේලිය,புலெலிய
11003,245,Viralmurippuwa,විරල්මුරිප්පුව,விரல்முரிப்புவ
11004,245,Walpola,වල්පොල,வல்பொல
11005,245,Katuwela,කටුවැල,கடுவெல
11006,245,Medawachchiya,මැදවචීචිය,‎மெதவச்சிய
11007,245,Medawachchiya East,මැදවචීචිය නැගෙනහි,‎மெதவச்சிய கிழக்கு
11008,245,Kanadara Divulwewa,කනදර දිවුලවැව,கனதரா திவுல்வெவ
11009,245,Helabagaswewa,හැලබගස්වැව,ஹெலபகஸ்வெவ
11010,245,Sangilikandarawa,සන්ගිලිකන්දරාව,ஸங்கிலிகந்தராவ
11011,245,Lindawewa,ලිදවැව,லிந்தவெவ
11012,245,Karambankulama,කරමන්කුලම,கரம்பந்குலம
11013,246,Dematamalgama,දෙමටමල්ගම,தெமடமல்கம
11014,246,Thantirimale,තන්තිරිමලේ,தந்திரிமலே
11015,246,Nelumvila,නෙලුමීවිල,நெலும்வில
11016,246,Sadamaleliya,සදමලේලිය,ஸந்தமல்லெலிய
11017,246,Tuppitiyawa,තුප්පිටියාව,துப்பிடியாவ
11018,246,Ethdathkalla,ඇත්දත්කල්ල,எத்தத்கல்ல
11019,246,Randuwa,රන්දූව,ரந்துவ
11020,246,Palugaswewa,පලුගස්වැව,பலுகஸ்வெவ
11021,246,Mannaram Junction,මන්නාරමී හංදිය,மன்னாரம் ஜங்ஷன்
11022,246,Kuda Vilachchiya,කුඩා විලචීචිය,குடா விலச்சிய
11023,246,Maha Vilachchiya,මහ විලචීචිය,மஹ விலச்சிய
11024,246,Pemaduwa,පේමදූව,பெமதுவ
11025,246,Kiralpitiyawa,කිරල්පිටියාව,கிரல்பிடியாவ
11026,246,Navodagama,නවෝදාගම,நவோதகம
11027,246,Oyamaduwa,ඔයාමඩුව,ஒயமடுவ
11028,246,Halabawewa,හලබවැව,ஹலபெவெவ
11029,246,Dunumadalawa,දුනුමඩලාව,துணுமதெலாவ
11030,247,Helabagaswewa,හැලබගස්වැව,ஹெலபகஸ்வெவ
11031,247,Asariggama,අසාරිග්ගම,அஸ்கிரிகம
11032,247,Gambirisgaswewa,ගම්බිරිස්ගස්වැව,கம்மிரிஸ்கஸ்வெவ
11033,247,Aluthgama,අලුත්ගම,அலுத்கம
11034,247,Galpottegama,ගල්ෙපාත්ෙත්ගම,கல்பொத்தேகம
11035,247,Maha Ehetuwewa,මහ අැහැටුවැව,மஹா எஹெடுவெவ
11036,247,Maniyangomuwa,මනියාන්ෙගාමුව,மணியந்கொமுவ
11037,247,Elayapattuwa,අැලයාපට්ටුව,எலயபத்துவ
11038,247,Diganegama,දිගනගම,திகனெகம
11039,247,Karabewa,කරබෑව,கரபெவ
11040,247,Galkadawala,ගල්කඩවල,கல்கடவல
11041,247,Poorsamkulama,පූර්සාම්කුලාම්,பூர்ஸம்குளம்
11042,247,Paniyankadawala,පානියාන්කඩවල,பணியன்கடவல
11043,247,Parasangaskadawewa,පරසන්කඩවල,பரஸன்கஸ்கடவெவ
11044,247,Mankadawela,මන්කඩවල,மந்கடவெல
11045,247,Saliyapura,සාලියපුර,ஸாலியபுர
11046,247,Ashokaramaya,අෙශා්කාරාමය,அஷோகாராமய
11047,247,Periyankulama,ෙපරියාන්කුලම,பெரியங்குளம்
11048,247,Katukeliyawa,කටුෙකලියාව,கடுகெலியாவ
11049,247,Pusiyankulama,පුසියාන්කුලම,புஸியன்குளம்
11050,247,Maha Mankadewala,මහා මාන්කඩවල,மஹா மங்கடவெல
11051,247,Ilandagahawewa,ඉලාන්දගහවැව,இலந்தகஹவெவ
11052,247,Vihara Kalanchiya,විහාරකලන්චිය,விஹார கலந்சிய
11053,247,Vihara Palugama,විහාර පලුගම,விஹார பலுகம
11054,247,Devanampiyatissa Pura,ෙද්වානම්පියතිස්ස පුර,தேவானம்பியதிஸ்ஸ புர
11055,247,Abayawewa,අබයාවැව,அபயவெவ
11056,247,Pethispura,ෙපතිස්පුර,பெதிஸ்புர
11057,247,Bandara Puliyankulam,බන්ඩාර පුලියාන්කුලාම්,பண்டார புலியந்குளம்
11058,247,Jayanthi Gramaya,ජයන්ති ගාමය,ஜயந்தி கிராமய
11059,247,Theppankulama,ෙතප්පාන්කුලාම්,தெப்பந்குளம்
11060,247,Thanayankulama,තනයාන්කුලම,தனயன்குளம்
11061,247,Saliya Mawatha,සාලිය මාවත,ஸாலிய மாவத்த
11062,247,Shuddha Nagaraya,සුද්ද නගරය,ஸுத்தா நகரம்
11063,247,Tisawewa,තිසාවැව,திஸாவெவ
11064,247,Wessagiriya,වස්සගිරිය,வெஸ்ஸகிரிய
11065,247,Isurumuniya,ඉසුරුමුනිය,இஸுருமுணிய
11066,247,Pandulagama,පණ්ඩුලගම,பந்துலகம
11067,247,Pahalagama,පහලගම,பஹலகம
11068,247,Maha Bulankulama,මහා බුලාන්කුලම,மஹா புலந்குளம்
11069,247,Ulukkulama,උලුක්කුලම,உலுக்குளம்
11070,248,Kolibendawewa,කොලිබෙන්ඩවැව,கொலிபெந்தவெவ
11071,248,Medagama,මෙදගම,மெதகம
11072,248,Kadurugasdamana,කදුරුගස්දමන,கந்துருகஸ்தமன
11073,248,Siyabalagaswewa,සියඹලාගස්වැව,ஸியபலாகஸ்வெவ
11074,248,Katukeliyawa,කටුෙකලියාව,கடுகெலியாவ
11075,248,Wahamalgolewa Track 5,වහාමාල්ෙගාල්ව,வஹாமல்கொல்லேவ பாதை 5
11076,248,Sangilikanadarawa,සන්ගිර්ිනදරාව,ஸங்கிலிகந்தராவ
11077,248,Diviyaudabendawewa,දිවියාවුදබැන්දවැව,திவியாஉடபெந்தவெவ
11078,248,Talgahawewa,තල්ගහවැව,தல்கஹவெவ
11079,248,Galkandegama,ගල්කන්දගම,கல்கந்தேகம
11080,248,Balahodawewa,බාලෙහාදවැව,பலஹொடவெவ
11081,248,Pihibiyagollewa,පිහිඹීයෙගාල්ලෑව,பிஹிபியாகொல்லேவ
11082,248,Galweeragollewa,ගල්වීරෙගාල්ල,கல்வீரகொல்லேவ
11083,248,Ambagahawewa,අඹගහවැව,அம்பகஹவெவ
11084,248,Thamarahamillewa,තමරහැමිල්ලෑව,தாமரஹமில்லேவ
11085,248,Wewelketiya,වෑෙවල්කැටිය,வேவெல்கெடிய
11086,248,Ihala Kolongaswewa,ඉහල ෙකාෙලාන්ස්වැව,இஹல கொலொன்கஸ்வெவ
11087,248,Konakubukwewa,ෙකානකුඹුක් වැව,கோணகும்புக்வெவ
11088,248,Kedewa,කිඩෑව,கெடெவ
11089,248,Kallanchiya,කලන්චිය,கலந்சிய
11090,248,Gonewa,ෙගනෑව,கோனெவ
11091,248,Ikirigollewa,ඉකිරිෙගාල්ලෑව,இகிரிகொல்லேவ
11092,248,Wahamalgollewa,වහාමල්ෙගාල්ලෑව,வஹாமல்கொல்லேவ
11093,248,Wahamalgollewa Track 3 A,වහාමල්ෙගාල්ලෑව,வஹாமல்கொல்லேவ பாதை 3 A
11094,248,Pallankulama,පල්ලන්කුලම,பல்லன்குளம்
11095,248,Mahawewa,මහවැව,மஹாவெவ
11096,248,Pandukabayapura,පණ්ඩුකාභයපුර,பண்டுகாபயபுர
11097,248,Katupuliyankulama,කටුපුලියාන්කුලම,கடுபுலியந்குளம்
11098,248,Sandamalgama,සදමල්ගම,ஸந்தமல்கம
11099,248,Rabewa,රැබෑව,ரம்பேவ
11100,248,Nabadagaswewa,නාබඩගස්වැව,நேபடகஸ்வெவ
11101,248,Mahakandarawa R.B. Track 2,මහකනදරාව,மஹகந்தராவ R.B. பாதை 2
11102,248,Kapiriggama,කපිරිග්ගම,காபிரிக்கம
11103,248,Peethagama,පීතගම,பீதாகம
11104,248,Meemalwewa,මීමල්වැව,மீமல்வெவ
11105,248,Rotawewa,ෙරාටාවැව,ரொடவெவ
11106,248,Kudagama,කුඩගම,குடாகம
11107,248,Mahakandarawa R.B. Track 1,මහකනදරාව,மஹகந்தராவ R.B. பாதை 1
11108,249,Kirigallewa,කිරිගස්වැව,கிரிகல்லேவ
11109,249,Rathmalgahawewa,රත්මල්ගහවැව,ரத்மல்கஹவெவ
11110,249,Kudapattiya,කුඩාපට්ටිය,குடாபட்டிய
11111,249,Maha Kubukwewa,මහකුබුක්වැව,மஹா கும்புக்வெவ
11112,249,Palippothana,පලිප්පොතන,பலிப்பொதான
11113,249,Gonumeru Wewa,ගොනුමේරු වැව,கோனுமெரூ வெவ
11114,249,Kurukuragama,කුරුකුරාගම,குருக்குரகம
11115,249,Maha Kiribbewa,මහකිරිඉබ්බාව,மஹா கிரிப்பேவ
11116,249,Maha Galkandegama,මහගල්කනදේගම,மஹா கல்கந்தேகம
11117,249,Dachchihalmillewa,ඩච්චිහල්මිල්ලෑව,டச்சிஹல்மில்லேவ
11118,249,Maha Hammillewa,මහා හල්මිල්ලෑව,மஹா ஹம்மில்லேவ
11119,249,Kubukgollewa,කුඹුක්ගොල්ලේව,கும்புக்கொல்லேவ
11120,249,Pandarellewa,පන්ඩරැල්ලෑව,பந்தெரெல்லேவ
11121,249,Sampathgama,සම්පත්ගම,ஸம்பத்கம
11122,249,Thalattewa,තලත්තැව,தலத்தேவ
11123,249,Mahawewa,මහවැව,மஹாவெவ
11124,249,Kahatagadigiriya East,කහටගඩිදියා නැගෙනහිර,கஹட்டகஸ்திகிலிய கிழக்கு
